"","x","y"
"1",0.214539851156711,1.94506353429884
"2",0.470334853413612,1.61801890487979
"3",0.441742756758536,1.78554671370592
"4",0.459660055690082,1.38049540928223
"5",0.481916908401673,1.40107568316572
"6",0.435658762894275,1.47010818200877
"7",0.491560779555808,1.62009297022046
"8",0.191637908943228,1.63481209811208
"9",0.474460422887557,1.5796333875191
"10",0.428262898881454,1.02903204091022
"11",0.0457896393988496,1.33374267234328
"12",0.471065744455527,1.64252050059437
"13",0.0375736405485015,2.20035235716438
"14",0.338088476616592,0.300141984354269
"15",0.374819163025822,1.63912325080376
"16",0.455464916179317,2.14242709358075
"17",0.353273891844182,2.51424173117777
"18",0.345331090667291,2.03202404686629
"19",0.392724735301434,1.66624021426664
"20",0.497423169464088,1.63964044072042
"21",0.511033750113598,2.52301344575888
"22",0.550200411886599,2.21304132498525
"23",0.492970913162082,1.64714364489671
"24",0.0828879424124165,1.45324056498613
"25",0.264745855647748,1.22673320175763
"26",0.14405454462544,1.81203908548361
"27",0.390581147635356,1.67236761467094
"28",0.0509534218554442,0.707500870234258
"29",0.188730268514813,1.38707220354755
"30",0.0736231786195077,2.40284603479144
"31",0.435245672165303,1.48588044153285
"32",0.357923266962714,1.70166213081038
"33",0.513304590854946,1.82332875367631
"34",0.323517317027654,1.53878684632051
"35",0.489072058913136,0.820817807303918
"36",0.21617282801958,1.35481533674742
"37",0.116887084999361,0.66540318627007
"38",0.535401972859247,1.53412150447804
"39",0.449628170970584,1.31901738681927
"40",0.345355305944147,0.416028456646171
"41",0.392975275960736,1.61694451677782
"42",0.535053349635082,1.55441736318243
"43",0.498567666964184,2.53624013601922
"44",0.319295135512361,0.407152709454024
"45",0.0920302518359145,0.290812374332928
"46",0.465964216088971,1.35520133216131
"47",0.128534566593507,1.78760261936938
"48",0.467232362097407,1.36885439978925
"49",0.19877708526234,1.94390166848731
"50",0.0767367000926432,1.45757117926067
"51",0.307585179926458,2.23234157340808
"52",0.043167796015538,1.3072187345286
"53",0.306914204165383,2.03520397483121
"54",0.328028830258967,0.963297595363196
"55",0.350279675851233,0.322758858655985
"56",0.332299793776938,1.19479623278513
"57",0.0607109323596171,2.38779597065545
"58",0.477068877123496,1.59688637024729
"59",0.326785898868096,0.409638859526165
"60",0.261727637265448,1.23726204010364
"61",0.474740416348557,1.61528832937639
"62",0.0361083978736849,1.32127773088981
"63",0.0355312332681225,0.812636490591567
"64",0.3786861198354,1.55875152256239
"65",0.389177215454402,1.669171654201
"66",0.316935025502734,2.0434928763415
"67",0.352600213150135,0.325477928908697
"68",0.486163458645104,0.876406217253964
"69",0.50886664834581,1.45984381844098
"70",0.181205838907575,2.35755049360608
"71",0.235721986216123,1.98064885579841
"72",0.051801252988171,1.32956447799139
"73",0.196120080861906,1.44178201457348
"74",0.254721522774077,1.20181201329254
"75",0.427084132153685,1.63954873263459
"76",0.339461065727085,1.92352048702679
"77",0.551843634422095,2.26224907956474
"78",0.51903283185559,1.40205427443552
"79",0.515132478164884,2.21088172008576
"80",0.443012720063313,1.48140740586207
"81",0.473361330969703,1.59746732412518
"82",0.301804451203875,1.23236152779933
"83",0.445594444488713,1.46770672607387
"84",0.4651341709074,1.31688315709582
"85",0.452607925010805,1.5982770827455
"86",0.0290614791235267,0.704493417530974
"87",0.448701435483819,1.48789431797787
"88",0.347775591621873,1.26223504168981
"89",0.447167647585557,1.5940021088678
"90",0.332692201069675,1.15877324165686
"91",0.476338991205939,1.63584338060835
