"","x","y"
"1",0.680024921732914,3.37355279635822
"2",0.77088841196493,2.81307999570147
"3",0.75619777726028,1.7242024199815
"4",0.671483722593377,1.74831874414211
"5",0.656654450146281,2.82988413745946
"6",0.620606082152229,2.92095247724967
"7",0.8821385117649,2.81878009551247
"8",2.96274442418592,2.06651896669888
"9",0.945710582133803,2.39903830887036
"10",1.87604969437719,1.96812728640933
"11",0.628786970017352,2.55637319494276
"12",0.601519596243525,2.91198209229115
"13",0.656169015090287,1.5534677479044
"14",0.612793658092631,1.86825019106242
"15",0.919184084733207,1.61793221630717
"16",0.837005721550762,3.06315342855331
"17",0.637803037850679,3.18504075429953
"18",0.612922174512064,2.59037041538823
"19",0.726772618742694,3.78972722104485
"20",0.755794042177585,2.29500664145705
"21",0.975330564417032,3.1737033424721
"22",0.694350047915834,2.72330256863774
"23",0.65676194981698,2.71528368504326
"24",1.20590519249924,2.42077022745966
"25",0.688643111255191,2.62725513629214
"26",0.842490432048355,2.56231394616744
"27",0.805562403222409,1.60234666569234
"28",0.645917074820941,2.93441336660489
"29",0.813632557372226,2.55715059404302
"30",1.7680733936903,3.30362983667178
"31",0.601689503403663,2.81539907573442
"32",0.598412669360839,2.22432531986333
"33",0.805928448306304,2.53242621849527
"34",0.690785198761048,2.82502880754778
"35",0.833874171495005,1.56811194496527
"36",0.791922095242226,2.59287619208515
"37",1.84285870015942,2.67657224691368
"38",0.719923339836946,1.52855680799212
"39",0.602718485014532,2.6065461943136
"40",0.661775058501878,2.73747512326234
"41",0.716944283822339,2.58345438308309
"42",0.784127591520538,1.69626099366867
"43",0.617238109392824,2.93599883801891
"44",0.662097065665327,4.09304351046193
"45",2.11017055751816,2.71207274284079
"46",2.88588904342069,2.00926337825823
"47",1.19828182416202,2.42916810780139
"48",0.632616880881306,2.33791483111965
"49",0.587642407246179,2.93100646108061
"50",2.37117027312329,2.74678768267925
"51",0.678010105654592,2.63684111940293
"52",0.561958602382734,2.38986594508012
"53",0.587994818201641,2.86572092843256
"54",0.737216530893888,2.62033099257546
"55",0.794172318887704,2.52034470904553
"56",1.59578461225993,3.12956637144448
"57",0.802773938559915,1.70864798568834
"58",0.654968071593596,4.16170041832222
"59",0.596802089296295,2.13772335976204
"60",1.02043886000945,2.37464964852992
"61",0.823560524480818,1.72185403277424
"62",0.693738990941771,2.71084059448669
"63",0.85455521466008,1.93594439198608
"64",0.61452997116038,2.88649211001755
"65",3.35291254932344,1.8475563780628
"66",0.827208450645395,2.4631870215568
"67",0.580881494120513,2.53058526483714
"68",2.9495151172344,2.46423721703638
"69",3.03831597866899,2.53915238211496
"70",0.852967778030764,2.88900631589787
"71",0.593400798681352,2.85700475209867
"72",0.64131614438769,3.09499402254885
"73",1.68190465891218,3.33265768572208
"74",0.563037664526235,2.37532618798171
"75",0.593944104901091,2.41760098680001
"76",0.977320194910118,2.09456065573018
"77",1.45568115873925,3.11667678524991
"78",1.30066742935089,3.08346636222897
"79",0.883339184884563,4.10258869027347
"80",0.691426273873069,2.1880311330146
"81",0.652582168284061,2.61990584737841
"82",0.567511938342763,1.94334588727129
"83",0.701199647501314,2.09022045425749
"84",0.563126596211725,3.03572306041443
"85",0.671596581597882,2.59812259534072
"86",1.29737414003638,2.49403980970299
"87",0.717971710939958,2.59125321029858
"88",0.66896152690492,2.73874760712007
"89",0.584888060391929,2.87775768522323
"90",1.08326556937943,2.00000925024957
"91",3.01922172169134,2.06398446709742
"92",0.825329096951398,1.54343808501485
"93",0.606851706505373,2.33060272531144
"94",0.661446283528943,2.89516994483457
"95",0.643066329823062,3.02475606232901
"96",2.04735890193067,2.23476205040265
"97",0.86326699725165,1.960371643883
"98",0.58961116211756,2.22108866472681
"99",3.43806158892856,1.84045422640034
"100",0.91299276448279,2.32428935429907
"101",0.776337819047517,1.79340269050032
"102",0.706486555195413,2.60753543520041
"103",0.636020799113827,2.88231025704721
"104",0.634861666245681,2.5944112865314
"105",1.37176988840123,3.15424603547892
"106",0.629784889709178,2.38645393178467
"107",1.28127857389503,2.3993896423746
"108",0.577162212873218,2.49696592134128
"109",0.626629500364136,2.95507277795227
"110",0.587545123914709,2.84380307785738
"111",0.572737075714994,1.85031264697284
"112",0.79096492702759,1.71348538048036
"113",0.75281001178458,3.8098054909642
"114",0.608898096612199,2.32526623246796
"115",0.56439388198706,1.6539659751916
"116",0.934766610114395,2.80697361760626
"117",3.2459536599271,1.77129987264905
"118",0.806708699818882,2.50151601365854
"119",0.850658512985049,2.56007463763218
"120",0.655446234415777,2.63065199338917
"121",0.632864706928242,2.64249042319245
"122",0.681551940624151,2.93264398947536
"123",0.932613678882819,2.35165273587697
"124",0.569600999114624,3.48585335089411
"125",0.58136143081162,3.2990200728764
"126",0.598566734662806,2.37709114162569
"127",0.77359605485548,3.08511715664929
"128",0.59920336846535,3.1459719184139
"129",0.637831036195385,2.57594205884862
"130",0.670076269733699,2.60260211698493
"131",0.777859772736032,2.52363136703991
"132",0.620733346593278,2.89560877511092
"133",0.613943122362089,2.15610344674141
"134",0.829679098639052,1.5381520818152
"135",2.92923858465203,2.38291622705895
"136",0.965251532003782,3.20830946633841
"137",0.580510165156867,2.89020175147412
"138",0.626133102113504,2.6003485884755
"139",0.666432720602923,2.74272932775374
"140",0.607832565895779,3.32155043503894
"141",0.6708963742613,2.78187723819119
"142",0.564485575430669,4.01760297544855
"143",1.08067524846097,2.22237736254546
"144",0.607887849264919,2.57664212101408
"145",0.981154274610574,4.07690153435975
"146",0.56877468429916,2.65046372235053
"147",0.660915337801145,2.75795447760516
"148",1.03594769262953,1.88285763799776
"149",0.661500092749428,2.62854526598319
"150",3.46011968884644,1.87073916383154
